metric_name	excluded_chromosome	full_estimate	full_SE	approximate_leave_chromosome_estimate	delta_from_full	absolute_delta	influence_SE_ratio	sign_flip	catastrophic	chromosome_regression_SNP_N	contributing_jackknife_blocks	effective_block_fraction_sum	method	diagnostic_class	number_blocks	input_freeze_id
HSQ1	21	0.4942643977082528	0.0331367103074015	0.4896946088341007	-0.004569788874152103	0.004569788874152103	0.13790713778643812	False	False	45409	4	2.91775364646919	FIRST_ORDER_SUM_OF_LEAVE_BLOCK_INFLUENCE	BLOCK_INFLUENCE_APPROXIMATION_NOT_EXACT_LOCO	200	SLDXR_FORMAL_INPUT_FREEZE_v1:6da435f42faa40f20ecf4b0b1e48d70782224704c86a829fe1e73c5269250b0a
HSQ1	22	0.4942643977082528	0.0331367103074015	0.4890711583002208	-0.005193239408032013	0.005193239408032013	0.15672163470228478	False	False	41009	3	2.63676669022682	FIRST_ORDER_SUM_OF_LEAVE_BLOCK_INFLUENCE	BLOCK_INFLUENCE_APPROXIMATION_NOT_EXACT_LOCO	200	SLDXR_FORMAL_INPUT_FREEZE_v1:6da435f42faa40f20ecf4b0b1e48d70782224704c86a829fe1e73c5269250b0a
HSQ2	1	0.3788002272521303	0.0198619849704412	0.3827426925267954	0.003942465274665075	0.003942465274665075	0.1984930146977903	False	False	239066	16	15.36117715093491	FIRST_ORDER_SUM_OF_LEAVE_BLOCK_INFLUENCE	BLOCK_INFLUENCE_APPROXIMATION_NOT_EXACT_LOCO	200	SLDXR_FORMAL_INPUT_FREEZE_v1:6da435f42faa40f20ecf4b0b1e48d70782224704c86a829fe1e73c5269250b0a
HSQ2	2	0.3788002272521303	0.0198619849704412	0.37572746901279275	-0.0030727582393375585	0.0030727582393375585	0.15470549614806714	False	False	245549	17	15.777742080575724	FIRST_ORDER_SUM_OF_LEAVE_BLOCK_INFLUENCE	BLOCK_INFLUENCE_APPROXIMATION_NOT_EXACT_LOCO	200	SLDXR_FORMAL_INPUT_FREEZE_v1:6da435f42faa40f20ecf4b0b1e48d70782224704c86a829fe1e73c5269250b0a
HSQ2	3	0.3788002272521303	0.0198619849704412	0.3832263449406271	0.004426117688496767	0.004426117688496767	0.22284367323224535	False	False	226225	15	14.536079162115273	FIRST_ORDER_SUM_OF_LEAVE_BLOCK_INFLUENCE	BLOCK_INFLUENCE_APPROXIMATION_NOT_EXACT_LOCO	200	SLDXR_FORMAL_INPUT_FREEZE_v1:6da435f42faa40f20ecf4b0b1e48d70782224704c86a829fe1e73c5269250b0a
HSQ2	4	0.3788002272521303	0.0198619849704412	0.3722001834137515	-0.006600043838378811	0.006600043838378811	0.3322952790570057	False	False	230966	16	14.840711944997752	FIRST_ORDER_SUM_OF_LEAVE_BLOCK_INFLUENCE	BLOCK_INFLUENCE_APPROXIMATION_NOT_EXACT_LOCO	200	SLDXR_FORMAL_INPUT_FREEZE_v1:6da435f42faa40f20ecf4b0b1e48d70782224704c86a829fe1e73c5269250b0a
HSQ2	5	0.3788002272521303	0.0198619849704412	0.3863300216761721	0.00752979442404178	0.00752979442404178	0.3791058363626644	False	False	198252	14	12.73867506264859	FIRST_ORDER_SUM_OF_LEAVE_BLOCK_INFLUENCE	BLOCK_INFLUENCE_APPROXIMATION_NOT_EXACT_LOCO	200	SLDXR_FORMAL_INPUT_FREEZE_v1:6da435f42faa40f20ecf4b0b1e48d70782224704c86a829fe1e73c5269250b0a
HSQ2	6	0.3788002272521303	0.0198619849704412	0.3799081049558685	0.0011078777037382137	0.0011078777037382137	0.055778800829170305	False	False	222778	15	14.314592302255349	FIRST_ORDER_SUM_OF_LEAVE_BLOCK_INFLUENCE	BLOCK_INFLUENCE_APPROXIMATION_NOT_EXACT_LOCO	200	SLDXR_FORMAL_INPUT_FREEZE_v1:6da435f42faa40f20ecf4b0b1e48d70782224704c86a829fe1e73c5269250b0a
HSQ2	7	0.3788002272521303	0.0198619849704412	0.38367140126650895	0.004871174014378643	0.004871174014378643	0.24525111773208833	False	False	188185	13	12.091820343121507	FIRST_ORDER_SUM_OF_LEAVE_BLOCK_INFLUENCE	BLOCK_INFLUENCE_APPROXIMATION_NOT_EXACT_LOCO	200	SLDXR_FORMAL_INPUT_FREEZE_v1:6da435f42faa40f20ecf4b0b1e48d70782224704c86a829fe1e73c5269250b0a
HSQ2	8	0.3788002272521303	0.0198619849704412	0.3765623836909212	-0.0022378435612090963	0.0022378435612090963	0.11266968354570185	False	False	164657	12	10.5800295572833	FIRST_ORDER_SUM_OF_LEAVE_BLOCK_INFLUENCE	BLOCK_INFLUENCE_APPROXIMATION_NOT_EXACT_LOCO	200	SLDXR_FORMAL_INPUT_FREEZE_v1:6da435f42faa40f20ecf4b0b1e48d70782224704c86a829fe1e73c5269250b0a
HSQ2	9	0.3788002272521303	0.0198619849704412	0.3826258972251597	0.003825669973029411	0.003825669973029411	0.19261267082433153	False	False	135802	9	8.725952579836791	FIRST_ORDER_SUM_OF_LEAVE_BLOCK_INFLUENCE	BLOCK_INFLUENCE_APPROXIMATION_NOT_EXACT_LOCO	200	SLDXR_FORMAL_INPUT_FREEZE_v1:6da435f42faa40f20ecf4b0b1e48d70782224704c86a829fe1e73c5269250b0a
HSQ2	10	0.3788002272521303	0.0198619849704412	0.37963072236022516	0.000830495108094853	0.000830495108094853	0.041813298586762804	False	False	160759	12	10.329563708796506	FIRST_ORDER_SUM_OF_LEAVE_BLOCK_INFLUENCE	BLOCK_INFLUENCE_APPROXIMATION_NOT_EXACT_LOCO	200	SLDXR_FORMAL_INPUT_FREEZE_v1:6da435f42faa40f20ecf4b0b1e48d70782224704c86a829fe1e73c5269250b0a
HSQ2	11	0.3788002272521303	0.0198619849704412	0.37960598104113696	0.000805753789006658	0.000805753789006658	0.040567636628755316	False	False	156208	11	10.037139369016256	FIRST_ORDER_SUM_OF_LEAVE_BLOCK_INFLUENCE	BLOCK_INFLUENCE_APPROXIMATION_NOT_EXACT_LOCO	200	SLDXR_FORMAL_INPUT_FREEZE_v1:6da435f42faa40f20ecf4b0b1e48d70782224704c86a829fe1e73c5269250b0a
HSQ2	12	0.3788002272521303	0.0198619849704412	0.3796197085276995	0.0008194812755691894	0.0008194812755691894	0.04125878036806238	False	False	146146	10	9.390605924307653	FIRST_ORDER_SUM_OF_LEAVE_BLOCK_INFLUENCE	BLOCK_INFLUENCE_APPROXIMATION_NOT_EXACT_LOCO	200	SLDXR_FORMAL_INPUT_FREEZE_v1:6da435f42faa40f20ecf4b0b1e48d70782224704c86a829fe1e73c5269250b0a
HSQ2	13	0.3788002272521303	0.0198619849704412	0.37783987937090563	-0.0009603478812246768	0.0009603478812246768	0.04835105265933269	False	False	117473	9	7.548223350253807	FIRST_ORDER_SUM_OF_LEAVE_BLOCK_INFLUENCE	BLOCK_INFLUENCE_APPROXIMATION_NOT_EXACT_LOCO	200	SLDXR_FORMAL_INPUT_FREEZE_v1:6da435f42faa40f20ecf4b0b1e48d70782224704c86a829fe1e73c5269250b0a
HSQ2	14	0.3788002272521303	0.0198619849704412	0.37804937854327836	-0.0007508487088519478	0.0007508487088519478	0.037803306666950365	False	False	99930	7	6.420998522135835	FIRST_ORDER_SUM_OF_LEAVE_BLOCK_INFLUENCE	BLOCK_INFLUENCE_APPROXIMATION_NOT_EXACT_LOCO	200	SLDXR_FORMAL_INPUT_FREEZE_v1:6da435f42faa40f20ecf4b0b1e48d70782224704c86a829fe1e73c5269250b0a
HSQ2	15	0.3788002272521303	0.0198619849704412	0.37481397727108756	-0.003986249981042744	0.003986249981042744	0.20069746236215166	False	False	85182	7	5.473366317548031	FIRST_ORDER_SUM_OF_LEAVE_BLOCK_INFLUENCE	BLOCK_INFLUENCE_APPROXIMATION_NOT_EXACT_LOCO	200	SLDXR_FORMAL_INPUT_FREEZE_v1:6da435f42faa40f20ecf4b0b1e48d70782224704c86a829fe1e73c5269250b0a
HSQ2	16	0.3788002272521303	0.0198619849704412	0.3796263494028977	0.0008261221507673833	0.0008261221507673833	0.04159313140135925	False	False	91812	7	5.89937672685215	FIRST_ORDER_SUM_OF_LEAVE_BLOCK_INFLUENCE	BLOCK_INFLUENCE_APPROXIMATION_NOT_EXACT_LOCO	200	SLDXR_FORMAL_INPUT_FREEZE_v1:6da435f42faa40f20ecf4b0b1e48d70782224704c86a829fe1e73c5269250b0a
HSQ2	17	0.3788002272521303	0.0198619849704412	0.3807151892448035	0.0019149619926732142	0.0019149619926732142	0.09641342471676821	False	False	80373	6	5.164364197134228	FIRST_ORDER_SUM_OF_LEAVE_BLOCK_INFLUENCE	BLOCK_INFLUENCE_APPROXIMATION_NOT_EXACT_LOCO	200	SLDXR_FORMAL_INPUT_FREEZE_v1:6da435f42faa40f20ecf4b0b1e48d70782224704c86a829fe1e73c5269250b0a
HSQ2	18	0.3788002272521303	0.0198619849704412	0.37700866287291246	-0.001791564379217847	0.001791564379217847	0.09020067137720982	False	False	94195	7	6.052496305339588	FIRST_ORDER_SUM_OF_LEAVE_BLOCK_INFLUENCE	BLOCK_INFLUENCE_APPROXIMATION_NOT_EXACT_LOCO	200	SLDXR_FORMAL_INPUT_FREEZE_v1:6da435f42faa40f20ecf4b0b1e48d70782224704c86a829fe1e73c5269250b0a
HSQ2	19	0.3788002272521303	0.0198619849704412	0.3774437936592528	-0.001356433592877515	0.001356433592877515	0.0682929523356388	False	False	74189	6	4.7670115016385015	FIRST_ORDER_SUM_OF_LEAVE_BLOCK_INFLUENCE	BLOCK_INFLUENCE_APPROXIMATION_NOT_EXACT_LOCO	200	SLDXR_FORMAL_INPUT_FREEZE_v1:6da435f42faa40f20ecf4b0b1e48d70782224704c86a829fe1e73c5269250b0a
HSQ2	20	0.3788002272521303	0.0198619849704412	0.3797807173573162	0.000980490105185916	0.000980490105185916	0.049365161973744874	False	False	68408	5	4.39555355651224	FIRST_ORDER_SUM_OF_LEAVE_BLOCK_INFLUENCE	BLOCK_INFLUENCE_APPROXIMATION_NOT_EXACT_LOCO	200	SLDXR_FORMAL_INPUT_FREEZE_v1:6da435f42faa40f20ecf4b0b1e48d70782224704c86a829fe1e73c5269250b0a
HSQ2	21	0.3788002272521303	0.0198619849704412	0.3774322980381549	-0.001367929213975383	0.001367929213975383	0.06887172737322823	False	False	45409	4	2.91775364646919	FIRST_ORDER_SUM_OF_LEAVE_BLOCK_INFLUENCE	BLOCK_INFLUENCE_APPROXIMATION_NOT_EXACT_LOCO	200	SLDXR_FORMAL_INPUT_FREEZE_v1:6da435f42faa40f20ecf4b0b1e48d70782224704c86a829fe1e73c5269250b0a
HSQ2	22	0.3788002272521303	0.0198619849704412	0.3775209819674981	-0.0012792452846321911	0.0012792452846321911	0.06440671899288901	False	False	41009	3	2.63676669022682	FIRST_ORDER_SUM_OF_LEAVE_BLOCK_INFLUENCE	BLOCK_INFLUENCE_APPROXIMATION_NOT_EXACT_LOCO	200	SLDXR_FORMAL_INPUT_FREEZE_v1:6da435f42faa40f20ecf4b0b1e48d70782224704c86a829fe1e73c5269250b0a
GCOV	1	0.4354056295865452	0.0222461736952066	0.43976219697114133	0.004356567384596111	0.004356567384596111	0.19583445873817049	False	False	239066	16	15.36117715093491	FIRST_ORDER_SUM_OF_LEAVE_BLOCK_INFLUENCE	BLOCK_INFLUENCE_APPROXIMATION_NOT_EXACT_LOCO	200	SLDXR_FORMAL_INPUT_FREEZE_v1:6da435f42faa40f20ecf4b0b1e48d70782224704c86a829fe1e73c5269250b0a
GCOV	2	0.4354056295865452	0.0222461736952066	0.44113426406527134	0.0057286344787261245	0.0057286344787261245	0.2575110019913437	False	False	245549	17	15.777742080575724	FIRST_ORDER_SUM_OF_LEAVE_BLOCK_INFLUENCE	BLOCK_INFLUENCE_APPROXIMATION_NOT_EXACT_LOCO	200	SLDXR_FORMAL_INPUT_FREEZE_v1:6da435f42faa40f20ecf4b0b1e48d70782224704c86a829fe1e73c5269250b0a
GCOV	3	0.4354056295865452	0.0222461736952066	0.43729657013822065	0.0018909405516754352	0.0018909405516754352	0.08500070967632863	False	False	226225	15	14.536079162115273	FIRST_ORDER_SUM_OF_LEAVE_BLOCK_INFLUENCE	BLOCK_INFLUENCE_APPROXIMATION_NOT_EXACT_LOCO	200	SLDXR_FORMAL_INPUT_FREEZE_v1:6da435f42faa40f20ecf4b0b1e48d70782224704c86a829fe1e73c5269250b0a
GCOV	4	0.4354056295865452	0.0222461736952066	0.42953403734917767	-0.005871592237367551	0.005871592237367551	0.2639371748964051	False	False	230966	16	14.840711944997752	FIRST_ORDER_SUM_OF_LEAVE_BLOCK_INFLUENCE	BLOCK_INFLUENCE_APPROXIMATION_NOT_EXACT_LOCO	200	SLDXR_FORMAL_INPUT_FREEZE_v1:6da435f42faa40f20ecf4b0b1e48d70782224704c86a829fe1e73c5269250b0a
GCOV	5	0.4354056295865452	0.0222461736952066	0.4437452562693928	0.0083396266828476	0.0083396266828476	0.3748791498757625	False	False	198252	14	12.73867506264859	FIRST_ORDER_SUM_OF_LEAVE_BLOCK_INFLUENCE	BLOCK_INFLUENCE_APPROXIMATION_NOT_EXACT_LOCO	200	SLDXR_FORMAL_INPUT_FREEZE_v1:6da435f42faa40f20ecf4b0b1e48d70782224704c86a829fe1e73c5269250b0a
GCOV	6	0.4354056295865452	0.0222461736952066	0.42858337073845393	-0.006822258848091289	0.006822258848091289	0.3066711130445451	False	False	222778	15	14.314592302255349	FIRST_ORDER_SUM_OF_LEAVE_BLOCK_INFLUENCE	BLOCK_INFLUENCE_APPROXIMATION_NOT_EXACT_LOCO	200	SLDXR_FORMAL_INPUT_FREEZE_v1:6da435f42faa40f20ecf4b0b1e48d70782224704c86a829fe1e73c5269250b0a
GCOV	7	0.4354056295865452	0.0222461736952066	0.4377211086846399	0.002315479098094708	0.002315479098094708	0.10408437557932158	False	False	188185	13	12.091820343121507	FIRST_ORDER_SUM_OF_LEAVE_BLOCK_INFLUENCE	BLOCK_INFLUENCE_APPROXIMATION_NOT_EXACT_LOCO	200	SLDXR_FORMAL_INPUT_FREEZE_v1:6da435f42faa40f20ecf4b0b1e48d70782224704c86a829fe1e73c5269250b0a
GCOV	8	0.4354056295865452	0.0222461736952066	0.43489852387025774	-0.0005071057162874815	0.0005071057162874815	0.022795188207882594	False	False	164657	12	10.5800295572833	FIRST_ORDER_SUM_OF_LEAVE_BLOCK_INFLUENCE	BLOCK_INFLUENCE_APPROXIMATION_NOT_EXACT_LOCO	200	SLDXR_FORMAL_INPUT_FREEZE_v1:6da435f42faa40f20ecf4b0b1e48d70782224704c86a829fe1e73c5269250b0a
GCOV	9	0.4354056295865452	0.0222461736952066	0.4389434292364031	0.003537799649857898	0.003537799649857898	0.15902957957305663	False	False	135802	9	8.725952579836791	FIRST_ORDER_SUM_OF_LEAVE_BLOCK_INFLUENCE	BLOCK_INFLUENCE_APPROXIMATION_NOT_EXACT_LOCO	200	SLDXR_FORMAL_INPUT_FREEZE_v1:6da435f42faa40f20ecf4b0b1e48d70782224704c86a829fe1e73c5269250b0a
GCOV	10	0.4354056295865452	0.0222461736952066	0.43512626142098676	-0.0002793681655584579	0.0002793681655584579	0.012558032198528305	False	False	160759	12	10.329563708796506	FIRST_ORDER_SUM_OF_LEAVE_BLOCK_INFLUENCE	BLOCK_INFLUENCE_APPROXIMATION_NOT_EXACT_LOCO	200	SLDXR_FORMAL_INPUT_FREEZE_v1:6da435f42faa40f20ecf4b0b1e48d70782224704c86a829fe1e73c5269250b0a
GCOV	11	0.4354056295865452	0.0222461736952066	0.43312411664725053	-0.002281512939294683	0.002281512939294683	0.10255754407717685	False	False	156208	11	10.037139369016256	FIRST_ORDER_SUM_OF_LEAVE_BLOCK_INFLUENCE	BLOCK_INFLUENCE_APPROXIMATION_NOT_EXACT_LOCO	200	SLDXR_FORMAL_INPUT_FREEZE_v1:6da435f42faa40f20ecf4b0b1e48d70782224704c86a829fe1e73c5269250b0a
GCOV	12	0.4354056295865452	0.0222461736952066	0.4341709894843412	-0.001234640102204032	0.001234640102204032	0.05549898688735227	False	False	146146	10	9.390605924307653	FIRST_ORDER_SUM_OF_LEAVE_BLOCK_INFLUENCE	BLOCK_INFLUENCE_APPROXIMATION_NOT_EXACT_LOCO	200	SLDXR_FORMAL_INPUT_FREEZE_v1:6da435f42faa40f20ecf4b0b1e48d70782224704c86a829fe1e73c5269250b0a
GCOV	13	0.4354056295865452	0.0222461736952066	0.43184012516407555	-0.0035655044224696675	0.0035655044224696675	0.16027495205784217	False	False	117473	9	7.548223350253807	FIRST_ORDER_SUM_OF_LEAVE_BLOCK_INFLUENCE	BLOCK_INFLUENCE_APPROXIMATION_NOT_EXACT_LOCO	200	SLDXR_FORMAL_INPUT_FREEZE_v1:6da435f42faa40f20ecf4b0b1e48d70782224704c86a829fe1e73c5269250b0a
GCOV	14	0.4354056295865452	0.0222461736952066	0.4371837306304931	0.0017781010439478773	0.0017781010439478773	0.07992839884779852	False	False	99930	7	6.420998522135835	FIRST_ORDER_SUM_OF_LEAVE_BLOCK_INFLUENCE	BLOCK_INFLUENCE_APPROXIMATION_NOT_EXACT_LOCO	200	SLDXR_FORMAL_INPUT_FREEZE_v1:6da435f42faa40f20ecf4b0b1e48d70782224704c86a829fe1e73c5269250b0a
GCOV	15	0.4354056295865452	0.0222461736952066	0.42269641276166164	-0.012709216824883574	0.012709216824883574	0.5712990017524693	False	False	85182	7	5.473366317548031	FIRST_ORDER_SUM_OF_LEAVE_BLOCK_INFLUENCE	BLOCK_INFLUENCE_APPROXIMATION_NOT_EXACT_LOCO	200	SLDXR_FORMAL_INPUT_FREEZE_v1:6da435f42faa40f20ecf4b0b1e48d70782224704c86a829fe1e73c5269250b0a
GCOV	16	0.4354056295865452	0.0222461736952066	0.43637918238540935	0.0009735527988641302	0.0009735527988641302	0.04376270778978509	False	False	91812	7	5.89937672685215	FIRST_ORDER_SUM_OF_LEAVE_BLOCK_INFLUENCE	BLOCK_INFLUENCE_APPROXIMATION_NOT_EXACT_LOCO	200	SLDXR_FORMAL_INPUT_FREEZE_v1:6da435f42faa40f20ecf4b0b1e48d70782224704c86a829fe1e73c5269250b0a
GCOV	17	0.4354056295865452	0.0222461736952066	0.43694887688352657	0.0015432472969813538	0.0015432472969813538	0.0693713587839997	False	False	80373	6	5.164364197134228	FIRST_ORDER_SUM_OF_LEAVE_BLOCK_INFLUENCE	BLOCK_INFLUENCE_APPROXIMATION_NOT_EXACT_LOCO	200	SLDXR_FORMAL_INPUT_FREEZE_v1:6da435f42faa40f20ecf4b0b1e48d70782224704c86a829fe1e73c5269250b0a
