permutation	null_mean_difference
325	0.022800958528359727
326	0.019851671370467727
327	0.03421245948927587
328	0.05949047301967769
329	-0.0035057675149285927
330	0.06080339745315633
331	-0.02431959394208616
332	0.11750623405770932
333	-0.03893691710750624
334	-0.0485204785417408
335	0.030279814898778623
336	0.04562611646702863
337	-0.038269206368048314
338	0.08949175998394998
339	-0.01962175784103759
340	-0.05662317287403695
341	0.07464977931170536
342	0.051871572702422375
343	0.09228935941926841
344	0.010906092775542664
345	0.002136363962150112
346	0.0034300664573641004
347	0.024200636650556495
348	-0.054784145452816846
349	-0.019081014206463465
350	0.00662031711388833
351	0.013101535907835915
352	0.040668796707266974
353	-0.01823659791280874
354	-0.019714303380015563
355	0.0800937732508471
356	0.04856830538219459
357	0.005862447470848409
358	0.06349630914055537
359	0.0663364719272923
360	0.007195553834270507
361	0.07859752713952162
362	0.040623220455605846
363	0.019591010412910892
364	-0.012374712592180037
365	-0.03421522221796747
366	-0.010602302770245986
367	0.1155733783634656
368	-0.005092677516754351
369	0.095239941753549
370	0.05178651313604199
371	0.10396727366219172
372	0.021050108573830384
373	0.05049772762124416
374	-0.038512303512016954
375	0.04752232481375929
376	0.08914771500960739
377	0.14942349079636763
378	0.12085641337303743
379	0.049698555316331605
380	0.05903815533272572
381	0.059749987427120343
382	0.1488574251016168
383	0.14043024753645672
384	0.04186152870440507
385	0.03636575185207325
386	0.0008654310271152266
387	0.0211326764783768
388	-0.0047855771853058116
389	0.011940110143005889
390	0.047124249549135966
391	-0.014299743123471487
392	0.08133532634959795
393	-0.025585037776783004
394	0.0616610636849757
395	-0.012787030665178278
396	0.023394487855083135
397	-0.048241340188570625
398	0.008268607828571639
399	-0.009489456906911498
400	0.004078182688746601
401	0.01365521732927566
402	0.08961669803798933
403	-0.043068740838053676
404	0.025075722026139724
405	0.041414977567017175
406	0.12010182339799469
407	0.024934812292966013
408	0.08896557980976905
409	-0.0038669402080322435
410	0.08497537522859822
411	-0.03878277114602713
412	-0.05996643227350895
413	-0.029837131201009948
414	0.08948804162871005
415	0.07027174898173993
416	-0.004183750334252112
417	-0.040535081296986686
418	0.12046697824898334
419	-0.029083565801126365
420	0.0299831230750236
421	0.021747384508507217
422	0.08688166520584173
423	-0.028892304107764
424	0.042969992613468566
425	0.04330029373063993
426	0.024000116993772025
427	0.03301808335351142
428	-0.03010746023492139
429	0.021873219466034266
430	0.012446051039262551
431	0.04274161687868472
432	0.0316376616819849
433	-0.0007174297324055168
434	0.046333926251133084
435	-0.0381177903919756
436	0.044549035626362476
437	0.04044198663271925
438	0.08624617995315309
439	0.034159822578783805
440	-0.034118310505242055
441	-0.04174895585642524
442	0.06207108032858377
443	0.10549966950073553
444	0.1124525175054536
445	0.014594159342499857
446	0.023761610214353635
447	-0.010348112405528243
448	0.06756112893107025
449	0.15012710275469066
450	-0.005860831677662048
451	-0.06108989340181736
452	-0.033759349120484616
453	0.03997835491423296
454	0.0016792278078545664
455	0.13801900055183935
456	0.07804319505534973
457	0.018235582877907053
458	-0.036833706875403216
459	0.09157377272184752
460	0.08272116289423037
461	-0.04735428763941574
462	0.02772923187279841
463	-0.0388450764105972
464	0.011522896793049187
465	0.013218220012404469
466	0.0338748691705828
467	0.06133965176553158
468	0.0678818463887918
469	-0.05299116179438901
470	0.04319124488435566
471	0.028971256906325404
472	-0.014979655472803888
473	0.0042657349637962305
474	-0.0016883516008916466
475	0.021512985323298928
476	0.06302958887140298
477	0.046771168689732745
478	0.07480340589039813
479	0.08774444144027971
480	0.04443847176433313
481	0.06233658766895611
482	-0.032809363932353675
483	0.07672944543432214
484	-0.07116180332401156
485	0.006289905455265643
486	0.06673403540226186
487	-0.02067624143933422
488	-0.013671810216468128
489	-0.042859034798240714
490	0.11284443079567041
491	0.03235445696745809
492	-0.02941622532947674
493	0.026555070544891146
494	0.07233566234219158
495	-0.03102538416838585
496	-0.06629837623672774
497	0.08477848126182508
498	0.014711991352408749
499	0.027649347978914607
500	0.08445283412447568
501	0.08231043783468817
502	0.05661272510688642
503	0.0686970349105458
504	0.11072878275896536
505	-0.09468076463073127
506	0.05561663920451876
507	0.1088941918224251
508	0.020732991665720624
509	0.022274388285564495
510	0.039082546826989084
511	0.07657184048935695
512	0.05679859840009849
513	0.007137655779778873
514	0.03997704835204585
515	-0.06363477139734508
516	0.027850709963617826
517	0.08609118435318996
518	-0.01498410711502185
519	-0.06628844702420067
520	-0.035558889987762576
521	0.08727650709177115
522	0.06118006118148789
523	0.023627168538721044
524	0.014446026606142803
525	-0.004747855436541881
526	0.03926775856304254
527	0.07036812433806916
528	0.040696681078031816
529	0.12454477891889426
530	0.06135900659358895
531	-0.016706559315206704
532	0.03431807408294807
533	0.02042092471381718
534	-0.005692766095072299
535	0.05162297110742009
536	0.025172027696311217
537	0.021476660909081513
538	0.024565127640233664
539	0.1452714518569327
540	0.1235333039652653
541	0.06186454544358999
542	0.007528277150044893
543	0.12453914793876453
544	0.0961989742495406
545	0.006366047542239128
546	0.03082434677008683
547	0.11056224647974444
548	0.0326236661423156
549	-0.06229415705854269
550	-0.017488848404886292
551	0.011262637292306144
552	-0.06290366131402925
553	0.0044577551325393205
554	0.002807352364190052
555	0.17851740921147474
556	0.022640265207628962
557	0.05361303048638799
558	0.04469159013311175
559	0.10211565928243638
560	-0.008428797776753427
561	0.04380334054972401
562	0.054586096353825164
563	0.015628465633615196
564	0.07079930968256987
565	0.11701084810220164
566	0.028635443936400273
567	0.010934850113588857
568	0.06780471477342087
569	0.0004766366517940934
570	0.029956971324714754
571	0.01750053172283117
572	0.005895227213393861
573	0.02166032171138399
574	0.03181599811031521
575	0.028154666007159435
576	-0.030262067377856194
577	-0.013149913569316718
578	0.07962160574254717
579	0.009005053328057233
580	0.022121433776178367
581	0.019083335680396774
582	0.032953130474663084
583	0.053416191969189564
584	-0.0209906881817703
585	0.07070036282262393
586	0.12304891204301427
587	0.07742791030486851
588	0.021628254090461096
589	0.038446419370509854
590	-0.030020728434022592
591	0.04274964318345642
592	0.06951226336654348
593	0.07469781181717905
594	0.03538722019100948
595	0.11942708664985124
596	-0.08018895576692597
597	-0.014988494857361312
598	0.022489316266381065
599	0.0056356132612729315
600	0.01610184996647579
601	0.06828350725351195
602	-0.043153931760312236
603	-0.008161655675914314
604	0.03079130420437526
605	0.08369233250105479
606	0.02442745976306604
607	-0.002848586847112422
608	0.003621800564701516
609	0.03665589281045745
610	0.05300418801497675
611	-0.07121001300200303
612	0.03733013367044902
613	-0.03163874690621782
614	0.1829990329319855
615	0.09180815784867624
616	0.014927429426765615
617	0.05269293150458543
618	0.06499115157941815
619	0.05331053389021556
620	0.04461999153418228
621	0.009337927569792237
622	0.1140288798437139
623	0.15453326949824064
624	0.05562802585457738
625	0.0627219081985213
626	0.06593195237770622
627	0.02066563804694921
628	0.15949976456331694
629	-0.013027703806349322
630	0.1301767807621903
631	0.1153146605565023
632	0.013145071586209811
633	-0.018476068108584265
634	0.08230686196539527
635	0.14495437593394978
636	-0.07026374138543723
637	0.0641553833150903
638	-0.003325252018753222
639	0.02817003302234289
640	0.09137775834985207
641	0.02421814206137496
642	0.03661150684879022
643	0.03221882288190647
644	-0.08494562576572595
645	0.06739873114029638
646	0.06432893637164905
647	0.08205279924912423
648	0.01345900580268733
649	0.04960336505969587
650	-0.01751166891819045
651	-0.019255762948655164
652	0.0691703401924304
653	0.051295713422514266
654	0.07491833106669055
655	0.04358814824808377
656	0.06600827081657301
657	0.09695097702043665
658	0.09870326466215729
659	0.11970424818736136
660	-0.029235868055407233
661	0.06776968939932204
662	0.030913455020178615
663	-0.04669747523335732
664	0.021670711375709084
665	0.08257839494325725
666	0.03257808342669599
667	0.03465421550653591
668	0.03793172430598735
669	-0.04859697631432902
670	0.04237625777614551
671	0.12389807229842309
672	0.05388489317138645
673	0.10184772051192303
674	-0.008781601890803126
675	0.032614597760165065
676	0.05576900122916495
677	-0.017386410804851815
678	-0.025408555988643444
679	-0.026845569043668194
680	0.08329513927740417
681	-0.04130035193637571
682	0.07101621421626803
683	0.058868752415345504
684	0.024034073542406498
685	-0.008175126073739492
686	0.15382930490275126
687	0.011001125238874865
688	0.05500983881120569
689	0.14013008988455278
690	0.12963524911267332
691	-0.006244090388513035
692	-0.008429195827936997
693	0.028686514765310145
694	0.11018276015693163
695	0.03665442534077501
696	0.017378597083952174
697	-0.031125573179956456
698	-0.05944166538088269
699	0.04720461378793339
700	0.04306561154765198
701	0.08351827980354476
702	0.029149988485389633
703	0.05104320106257232
704	-0.08171777136929803
705	0.055654719720625634
706	-0.03534619733685895
707	0.057664889739077685
708	-0.012112836953108719
709	0.04955107729587338
710	0.061711358312687814
711	0.14184258099322533
712	0.03808885007693408
713	-0.005682300000713125
714	0.06623625035200331
715	0.02648102585536183
716	0.07556675327573914
717	0.09542600363193521
718	0.03813543874583325
719	0.0916386859874938
720	0.061439035521975605
721	-0.06260130533612474
722	-0.0299424988177992
723	-0.014346165439725223
724	0.07423855976083438
725	-0.03678890981272542
726	-0.022678082228603014
727	-0.021730219099459047
728	0.048734774855187624
729	0.0021520503152008263
730	0.027581273494510672
731	0.10348753765410734
732	-0.07080025081619734
733	0.11458677185179589
734	0.19270224833005245
735	0.054343783731489514
736	0.057087401247652325
737	0.01390983200261231
738	0.05349027048089772
739	0.049447083113416834
740	0.07457403603282087
741	0.002675173621621507
742	0.03865573128933719
743	0.030092902760286977
744	0.020588769690310205
745	-0.03542368604059787
746	-0.05421505177875541
747	0.08504783725984422
748	0.044652645315237605
749	0.015064747103353149
750	0.07240738456795692
751	0.00765815190150998
752	0.031109663743343008
753	-0.05551574067957721
754	0.03901472372199999
755	-0.0257330333287058
756	-0.07687905604146317
757	0.06261862493838599
758	0.03705741236988502
759	0.14038428664157543
760	0.03494396061089722
761	-0.011154340410791663
762	0.08163486821630861
763	0.01940623601798075
764	0.05978276226120571
765	0.14449499341072825
766	0.03418357366119862
767	0.051189235324760274
768	0.06668682845935403
769	0.1327266078474827
770	0.022957905943087553
771	0.09404528028763615
772	0.043746688310078774
773	0.0024286280841547825
774	0.14558046615874165
775	0.06172546680947244
776	0.03423103380442716
777	0.136317152617208
778	0.010539831935463928
779	0.12739969135788476
780	0.12351782954806678
781	0.08875855737560512
782	0.06910608265354146
783	0.0003052831437746484
784	-0.04687398897390427
785	0.04120554545253796
786	0.16155476684222414
787	-0.004486740768235187
788	-0.019631534412719365
789	-0.04621147773159762
790	-0.0018872554325490842
791	0.012395259301283046
792	0.018048654653233465
793	0.05052168245232824
794	0.08581584563097544
795	0.03027797416135547
796	0.028456087229324467
797	0.04173157937148342
798	-0.06308383491333824
799	0.07608935451861276
800	0.039249348416297236
801	0.049031646194769296
802	-0.048316093549162
803	0.10655543102798082
804	0.07511755617367744
805	0.09225816084083571
806	0.009308947975943394
807	0.03702688537801402
808	0.030228455870906057
809	-0.008990818080327756
810	0.11601737926618161
811	0.07560404815626276
812	0.02704043285893376
813	0.08477862987956519
814	0.03550478812944502
815	-0.0027091859826149367
816	-0.006896905117107499
817	-0.04726135216081184
818	0.04409199356234539
819	-0.018411345535355172
820	-0.04792847965608149
821	-0.011149360864163516
822	0.14629310080201385
823	0.06352673093892314
824	-0.0021519222540442584
825	0.11350289753459974
826	0.12983495613409368
827	0.12806651462855112
828	0.062181298948664976
829	0.03742197699179117
830	0.007510630461665224
831	0.09982890849432313
832	-0.03526615406924982
833	0.0328469350633358
834	-0.021517400270017584
835	0.11041514705153488
836	0.032517406671650706
837	0.07149094135648393
838	0.005731472777712021
839	0.016757780947229906
840	-0.05300559158852325
841	0.10274079917142642
842	0.09246249431113274
843	0.07466312779120488
844	0.0928049805175073
845	0.008964724161794946
846	-0.003039788699337631
847	0.09008958826384994
848	0.00329588657336366
849	-0.02436271133353407
850	0.06792080903896669
851	0.08558138694803552
852	0.06841542534476219
853	-0.030766217743803503
854	0.08389360101985033
855	0.03764352329337206
856	0.04215285015734782
857	0.06802853807378328
858	-0.01985026277771218
859	-0.027936757983128224
860	0.06370310899078602
861	0.017418711423404787
862	0.06804662615757628
863	-0.03364932879925009
864	0.003335975873069774
865	0.04639394913666828
866	0.0009608920345309802
867	-0.07068123358435341
868	0.08935276497929356
869	0.05569505380220119
870	0.14949189014626385
871	0.01316465623710994
872	-0.03353839902331224
873	-0.0017409144363800255
874	0.051008553390822886
875	0.04196575213186282
876	0.04559400040859263
877	-0.022007819833783193
878	0.14808907965220341
879	-0.03776395211710004
880	-0.00592790322787895
881	-0.03298209920142292
882	0.10203956332224973
883	0.07186722798605993
884	0.07331430741830336
885	0.05214938030807392
886	0.05808996780982745
887	0.049848319613882586
888	-0.046537450047015705
889	-0.0033562501180675053
890	-0.01617699868175393
891	0.13044615934419523
892	-0.09130632007592587
893	0.09706811919179925
894	0.00567638035304685
895	0.014793303539030855
896	0.008635426869954888
897	0.06032565524495914
898	0.1226574175632833
899	0.012882559862257503
900	-0.00021795291421855545
901	0.06490674138370944
902	0.05561280202227681
903	0.05923238142133713
904	0.1334980733937572
905	-0.021342398440771904
906	0.03200362248386912
907	0.04942188082040788
908	-0.008280495936540788
909	0.09533730862009437
910	0.029653510540182504
911	0.07115825329727365
912	0.03721985346562717
913	-0.05106759398824123
914	0.04105981919268409
915	0.021543833816353386
916	-0.00423352064665683
917	0.07364079291559156
918	0.03284909342173625
919	0.06851079772491175
920	0.0768898719778246
921	0.0702613876530187
922	0.019732974370583634
923	0.015402017967714343
924	0.04719231275279823
925	-0.03534483813713507
926	0.06029095890581959
927	0.03444498674287577
928	0.05724413039230902
929	0.13285806969731362
930	0.06144450632276821
931	0.13726315889055973
932	0.1029363223810793
933	0.05833164855708928
934	0.09587729038372594
935	0.11266777257220406
936	0.08146093541396437
937	0.10888738143950194
938	0.12064392780933186
939	0.0033205990842706257
940	0.05738038325069139
941	0.08976870087879818
942	0.1174071309496687
943	0.08457610418732231
944	0.05925257095578451
945	0.04802090122969971
946	-0.010545897242742797
947	0.03589452834753337
948	-0.03233697238813682
949	0.07527140365997953
950	0.0866738467999888
951	-0.00035455166132081217
952	0.1051932258699384
953	-0.007589214905570518
954	0.15434976431375302
955	0.05609051326048187
956	0.08827222966002468
957	0.08598658075088439
958	-0.07799077493411155
959	-0.042481105733685354
960	0.14698086543438738
961	0.032102868909837934
962	0.027033162939522404
963	0.11130955409831933
964	0.06595277910782849
965	0.03839894727362547
966	0.02424051603771571
967	0.0559747816685372
968	-0.05305618485731789
969	0.02538897314010624
970	0.1563526870189269
971	0.08136186540182178
972	0.08613023176544377
973	0.03863704334125728
974	0.11474812446266958
975	0.11636630972166895
976	0.03061659886809931
977	0.02152641559595425
978	0.013930764417825259
979	0.01165849754575965
980	0.05584549919716597
981	-0.004834475231738189
982	0.007629092998327591
983	0.08162939735169417
984	0.10697458655947334
985	0.09821022101537635
986	-0.029799244542248804
987	0.09709582353756008
988	0.026167235716839876
989	0.060953373753888984
990	0.08347453850537079
991	0.019874402196013996
992	0.061268436192929654
993	-0.026044127381411597
994	0.04407684319929439
995	-0.04340283359091335
996	0.04057231147730156
997	0.0653059399696232
998	-0.006288347008579498
999	0.09309400846982152
1000	-0.01207603346269126
